MobileNo,Name,Acquiring_channel,Conversion_attribution,Type,LAN,Loan_amount,Interest,Tenure,Principal_amount,Loan_type,DPD_30,DPD_90,App_score,Imputed_Income,PIncode,Loan_status,Disbursement_date,EMI_amount,Age,Gender,Employment_type
7761347039,Shreya Rao,employee referral scheme,Field,New,LAN20185874251,1154000,0.1074,18,0,Loan against securities,,,7.5,1095000,380800,Closed,01-01-2018,69700,25,Male,Self-employed
7063671139,Pari Kumar,Storefootfall,Field,New,LAN20208654666,56000,0.1352,10,0,Consumer durable,,,8.7,966000,500796,Closed,01-10-2020,5953,52,Female,Salaried
7426488828,Anika Pinto,Vijay sales X-sell Diwali,Website,Balance Transfer,LAN20226675058,114000,0.1703,6,0,Consumer durable,,,6.3,882000,208695,Closed,01-12-2022,19955,27,Female,Self-employed
6330494037,Kavya Khan,Vijay sales X-sell Diwali,App,Top-up,LAN20245121632,10402000,0.0888,49,4263664,Home loan,,,8.5,796000,160733,Active,01-01-2024,253870,48,Female,Salaried
6900402315,Diya Reddy,Entrypage_journey_pl,App,New,LAN20248768857,637000,0.1188,26,135493,Personal loan,,,6.6,1521000,226819,Active,01-11-2024,27909,23,Male,Salaried
6996682233,Anjali D'Souza,website banner diwali,App,New,LAN20246711149,7996000,0.0814,39,4158755,Home loan,"2025-02,2026-03",,6.4,922000,700054,Active,01-12-2024,234030,58,Male,Salaried
7114290897,Suresh Verma,Entrypage_journey_pl,Field,New,LAN20227678518,2772000,0.115,16,0,Personal loan,,,9.6,821000,751492,Closed,01-11-2022,187699,44,Male,Salaried
8356222837,Sanjay Malhotra,SMS blast - existing customer,App,New,LAN20213091008,7116000,0.0801,36,0,Home loan,,,5.8,1770000,695496,Closed,01-11-2021,223022,37,Male,Salaried
9635627166,Anika Mehta,website banner diwali,Field,New,LAN20185717531,9787000,0.083,57,0,Home loan,,,6.4,1290000,641212,Closed,01-02-2018,208352,36,Female,Salaried
8597731380,Shreya Reddy,Website billion day,Call center,Top-up,LAN20196591140,4205000,0.1686,27,0,Personal loan,,,7.4,876000,682212,Closed,01-02-2019,188223,23,Female,Salaried
8068336439,Farhan Pillai,vijay sales - cross-sell,Website,New,LAN20249190797,872000,0.1556,34,405732,Personal loan,,,7.1,1557000,700456,Active,01-12-2024,31878,41,Female,Salaried
9445144349,Zara Gupta,vijay sales - cross-sell,Website,New,LAN20223947371,23534000,0.1265,24,0,Loan against securities,,,9.4,839000,395911,Closed,01-12-2022,1114984,50,Female,Salaried
8557223089,Sai D'Souza,website banner diwali,Website,Top-up,LAN20206262590,16526000,0.0931,58,0,Home loan,,,7.8,853000,208773,Closed,01-04-2020,354915,32,Male,Self-employed
8557223089,Sai D'Souza,Website Banner - Diwali,Website,New,LAN20238603552,207000,0.1344,6,0,Consumer durable,,,7.8,853000,208773,Closed,01-03-2023,35865,32,Male,Self-employed
8872306304,Kavya Malhotra,mobile_app_campaign,Call center,New,LAN20202809050,447000,0.142,20,0,Consumer durable,,,7.2,637000,160405,Closed,01-06-2020,25230,34,Male,Self-employed
6633659444,Reyansh Pillai,apppush_mau_reengagement,Website,New,LAN20210684740,12302000,0.0829,37,0,Home loan,,,9.6,795000,800724,Closed,01-09-2021,377929,43,Female,Self-employed
6633659444,Reyansh Pillai,apppush_mau_reengagement,Website,New,LAN20241860152,20096000,0.0857,49,9892459,Home loan,,,9.6,795000,800724,Active,01-05-2024,487507,43,Female,Self-employed
6633659444,Reyansh,Apppush for MAU,App,Top-up,LAN20223931981,2769000,0.1409,48,148956,Personal loan,,,9.6,795000,800724,Active,01-10-2022,75792,43,Female,Self-employed
9145769856,Sanjay Chatterjee,vijay sales - cross-sell,Website,New,LAN20243354312,17480000,0.0822,37,4162162,Home loan,,,6.7,986000,570074,Active,01-03-2024,536435,53,Female,Self-employed
9725931825,Deepak Joshi,2W_Suzuki_dealer,Website,New,LAN20193611250,439000,0.1317,11,0,Consumer durable,,,7.2,1182000,160935,Closed,01-11-2019,42585,46,Male,Salaried
6044870823,Pooja D'Souza,Mobile app campaign,Field,Top-up,LAN20232634138,446000,0.1495,20,0,Consumer durable,,,9.8,1361000,834143,Closed,01-06-2023,25331,46,Male,Salaried
7468915609,Zara Singh,Website billion day,Website,New,LAN20239149506,1526000,0.0786,58,536741,Home loan,,,7.9,1284000,141561,Active,01-04-2023,31709,52,Male,Self-employed
6719296459,Vikram Das,Entrypage_journey_pl,Call center,Balance Transfer,LAN20240652477,4490000,0.1227,48,2139593,Personal loan,,,7.8,1514000,411087,Active,01-04-2024,118835,57,Male,Self-employed
6719296459,vikram das,google ads - home loan,Call center,New,LAN20236602513,8137000,0.0907,24,0,Loan against securities,,,7.8,1514000,411087,Closed,01-06-2023,371998,57,Male,Self-employed
6719296459,Vikram,Website_sticky CTA,App,New,LAN20202031280,436000,0.1652,4,0,Consumer durable,,,7.8,1514000,411087,Closed,01-08-2020,112777,57,Male,Self-employed
9355897420,Ahmed Joshi,apppush_mau_reengagement,App,New,LAN20237966078,921000,0.1117,44,100084,Personal loan,,,9.1,1253000,530730,Active,01-04-2023,25606,46,Female,Self-employed
8305378716,Krishna Iyer,vijay sales - cross-sell,Field,Top-up,LAN20200211035,391000,0.1382,6,0,Consumer durable,,,9.7,1611000,641150,Closed,01-11-2020,67818,56,Female,Salaried
8305378716,Krishna Iyer,GoogleAds_HL_brand,Website,New,LAN20223464546,3893000,0.1331,33,0,Personal loan,,,9.7,1611000,641150,Closed,01-10-2022,141520,56,Female,Salaried
7743749146,Aarav Nair,Vijay sales X-sell Diwali,Website,Top-up,LAN20186487464,2590000,0.1666,42,0,Personal loan,,,6.8,751000,160113,Closed,01-04-2018,81798,39,Male,Self-employed
8717758605,Sara Gupta,apppush_mau_reengagement,Website,New,LAN20180437333,4118000,0.0882,59,0,Home loan,,,9.8,687000,800334,Closed,01-05-2018,86273,26,Male,Self-employed
7627687837,Vihaan Pinto,Website billion day,Website,New,LAN20186614380,13292000,0.1004,26,0,Loan against securities,,,9.7,1389000,781230,Closed,01-10-2018,570977,39,Female,Salaried
9432589202,Farhan Kumar,Vijay Sales cross sell,Website,Top-up,LAN20222192984,7840000,0.1299,33,0,Loan against securities,,,9.3,1609000,160969,Closed,01-11-2022,283801,32,Female,Self-employed
7439575603,Meera Ansari,web_banner_diwali_offer,Field,New,LAN20246694556,195000,0.1549,12,0,Consumer durable,,,7.9,1525000,141549,Closed,01-05-2024,17645,24,Male,Self-employed
7839974027,Shreya Reddy,Vijay Sales cross sell,App,New,LAN20231775484,12132000,0.1272,18,0,Loan against securities,,,9.6,1396000,226305,Closed,01-08-2023,743898,56,Male,Self-employed
7839974027,shreya reddy,Email - preapproved offer,Website,New,LAN20238222615,4321000,0.1172,48,656547,Personal loan,,,9.6,1396000,226305,Active,01-02-2023,113195,56,Male,Self-employed
9849725102,Rohan Kumar,Website billion day,Website,New,LAN20229628408,11983000,0.0898,40,0,Home loan,,,9.1,1118000,395506,Closed,01-07-2022,347756,53,Female,Self-employed
9044086856,Kavya Sharma,employee referral scheme,App,New,LAN20238826451,4943000,0.1153,19,0,Personal loan,,,9.3,1551000,570562,Closed,01-12-2023,285871,28,Female,Salaried
7208082366,Pari Banerjee,Vijay sales X-sell Diwali,Website,Balance Transfer,LAN20222197055,464000,0.142,20,0,Consumer durable,,,8.7,1587000,500697,Closed,01-11-2022,26190,59,Female,Salaried
7612105626,Karthik Joshi,entrypage journey - PL,Website,Top-up,LAN20227776738,121000,0.1431,14,0,Consumer durable,,,8.2,1192000,500544,Closed,01-05-2022,9436,47,Male,Self-employed
9808699315,Meera Joshi,web_banner_diwali_offer,Field,New,LAN20221556436,6722000,0.0948,10,0,Loan against securities,,,8.1,769000,462114,Closed,01-04-2022,701752,38,Male,Self-employed
9195415002,Fatima Verma,entrypage journey - PL,Website,New,LAN20191609278,5961000,0.0929,40,0,Home loan,,,8.6,978000,380150,Closed,01-06-2019,173860,26,Male,Salaried
9365839958,Myra Gomes,Apppush for MAU,Call center,New,LAN20247299458,5626000,0.11,4,0,Loan against securities,,,7.4,696000,302415,Closed,01-12-2024,1438879,49,Male,Salaried
6541811964,Sneha Patel,Website billion day,Website,New,LAN20236197499,49000,0.1526,19,0,Consumer durable,,,7.3,1778000,380114,Closed,01-12-2023,2919,22,Female,Salaried
6541811964,Sneha Patel,2W_Suzuki_dealer,Website,New,LAN20208913287,49000,0.142,21,0,Consumer durable,,,7.3,1778000,380114,Closed,01-07-2020,2649,22,Female,Salaried
6541811964,Sneha  Patel,Vijay Sales cross sell,Website,Balance Transfer,LAN20186002964,133000,0.1653,12,0,Consumer durable,,,7.3,1778000,380114,Closed,01-07-2018,12101,22,Female,Salaried
9341285330,Saanvi Das,Website-StickyCTA,Website,Top-up,LAN20218928275,3239000,0.1166,25,0,Personal loan,,,8.6,922000,695638,Closed,01-10-2021,146558,23,Male,Self-employed
7707480394,Manoj Sheikh,paid_search_hl_nonbrand,Field,New,LAN20252992543,180000,0.1337,24,65390,Consumer durable,,,5.8,1704000,160813,Active,01-04-2025,8589,30,Male,Salaried
9616506231,Rohan Mehta,Website_sticky CTA,Field,New,LAN20255229795,4428000,0.0839,58,3169380,Home loan,,,7,1628000,520393,Active,01-01-2025,93131,58,Female,Salaried
9371719331,Diya Kapoor,google ads - home loan,App,New,LAN20244950177,19486000,0.1107,20,0,Loan against securities,,,5.9,751000,751412,Closed,01-01-2024,1071416,55,Female,Salaried
9032009406,Zara Verma,EntryPage_PL_Journey,Field,New,LAN20216928520,23734000,0.1016,20,0,Loan against securities,,,8.8,1616000,141049,Closed,01-08-2021,1295013,37,Male,Self-employed
9971977376,Aarav Das,web_banner_diwali_offer,Call center,New,LAN20222163035,6070000,0.1071,20,0,Loan against securities,,,8.9,851000,440584,Closed,01-11-2022,332742,24,Male,Salaried
8052962711,Divya Pinto,MobileApp Campaign - Q3,Website,New,LAN20259795926,3519000,0.1483,34,2343605,Personal loan,,,9.1,935000,395790,Active,01-07-2025,127392,45,Male,Salaried
8052962711,Divya Pinto,store_footfall_branch,Website,New,LAN20180209247,384000,0.1434,13,0,Consumer durable,2018-10,2018-11,9.1,935000,395790,Closed,01-01-2018,32068,45,Male,Salaried
8360863445,Aadhya Fernandes,Entrypage_journey_pl,Website,New,LAN20231998484,4100000,0.0895,39,240401,Home loan,,,6.7,1481000,208473,Active,01-07-2023,121547,49,Female,Salaried
9589326050,Diya Ansari,paid_search_hl_nonbrand,Field,New,LAN20221576147,23825000,0.0932,36,0,Home loan,,,6.1,607000,600144,Closed,01-02-2022,761182,25,Female,Self-employed
6061465724,Anjali Kapoor,App push - MAU drive,App,New,LAN20259409405,485000,0.1338,8,0,Consumer durable,,,6.8,960000,302498,Closed,01-08-2025,63706,24,Male,Self-employed
7368666308,Saanvi Gupta,iphone_campaign_launch,Field,Balance Transfer,LAN20257781989,295000,0.1702,23,126925,Consumer durable,,,8.1,925000,411140,Active,01-06-2025,15122,54,Female,Salaried
6594407524,Rajesh Gomes,TwoWheeler Suzuki tie-up,Website,New,LAN20234821317,4455000,0.1196,41,261879,Personal loan,,,8.9,1558000,695960,Active,01-05-2023,132900,26,Female,Salaried
9848428521,Vihaan Reddy,vijay sales - cross-sell,Call center,New,LAN20268013137,428000,0.1611,15,402053,Consumer durable,,,9.8,1056000,831800,Active,01-07-2026,31693,52,Female,Self-employed
7463695086,Nisha Chatterjee,Mobile app campaign,Website,Balance Transfer,LAN20236795986,398000,0.1657,21,0,Consumer durable,,,6.2,1517000,570166,Closed,01-07-2023,21963,30,Male,Salaried
7495112743,Salman Das,iPhone Campaign,Call center,New,LAN20188001806,22799000,0.0913,41,0,Home loan,,,6,648000,141268,Closed,01-01-2018,649402,57,Female,Salaried
9242375745,Neha Singh,Entrypage_journey_pl,Website,New,LAN20200624971,118000,0.1631,9,0,Consumer durable,,,6.9,1664000,781474,Closed,01-09-2020,14018,31,Female,Self-employed
6560505699,Saanvi Das,iPhone Campaign,App,New,LAN20194075047,1849000,0.1322,19,0,Personal loan,,,6.5,1013000,834888,Closed,01-09-2019,108389,56,Male,Self-employed
8429560101,Rohan D'Souza,website_billionday_sale,Call center,Top-up,LAN20259961856,7029000,0.0936,37,5323888,Home loan,,,7,1669000,751002,Active,01-10-2025,219438,57,Female,Self-employed
6111844856,Kavya Nair,Twowheeler_Suzuki,Call center,New,LAN20252095197,62000,0.1469,14,0,Consumer durable,,,8.6,895000,208404,Closed,01-04-2025,4846,47,Female,Salaried
6038167039,Diya Fernandes,Vijay Sales cross sell,Call center,New,LAN20203282173,4369000,0.1114,48,0,Personal loan,,,9.7,616000,440468,Closed,01-06-2020,113216,30,Female,Self-employed
8793018184,Sanjay Singh,Store Footfall,Website,New,LAN20221438679,286000,0.1315,3,0,Consumer durable,,,8.7,1611000,781963,Closed,01-04-2022,97430,25,Male,Salaried
9287180877,Farhan Kapoor,Apppush for MAU,Website,New,LAN20198057828,2045000,0.1159,45,0,Personal loan,,,7.3,644000,781911,Closed,01-09-2019,56249,46,Female,Salaried
6725216975,Rohan Gomes,2W_Suzuki_dealer,Field,New,LAN20249054757,444000,0.1716,11,0,Consumer durable,,,6.2,926000,411939,Closed,01-02-2024,43909,54,Female,Salaried
6081560723,Aditya Rao,App push - MAU drive,App,New,LAN20269197357,2124000,0.1132,24,1636994,Personal loan,,,9.2,1078000,834036,Active,01-02-2026,99311,43,Female,Self-employed
7198289269,Riya D'Souza,paid_search_hl_nonbrand,Field,New,LAN20238731790,19417000,0.0862,52,8333206,Home loan,,,7,884000,641874,Active,01-12-2023,448799,22,Male,Salaried
8117011394,Karthik Ansari,Iphone_campaign,Website,New,LAN20218180982,2626000,0.1647,33,0,Personal loan,,,7.7,1189000,452344,Closed,01-09-2021,99488,39,Male,Self-employed
6989083639,Ira Patel,google ads - home loan,Field,Top-up,LAN20201406901,4731000,0.1173,47,0,Personal loan,,,8,1207000,395627,Closed,01-05-2020,126029,23,Male,Self-employed
7604830620,Saanvi Reddy,Website - Billion Days,App,Balance Transfer,LAN20217888335,2490000,0.1503,41,0,Personal loan,,,6.6,701000,520815,Closed,01-11-2021,78025,40,Male,Salaried
6150882978,Vikram Verma,website banner diwali,Website,New,LAN20222934990,327000,0.174,13,0,Consumer durable,,,9.1,1781000,395956,Closed,01-12-2022,27780,49,Female,Self-employed
7199472312,Rohan Khan,Website - Billion Days,App,Top-up,LAN20190291736,1679000,0.1108,38,0,Personal loan,,,6.6,1764000,380307,Closed,01-02-2019,52590,53,Male,Salaried
9124581979,Imran Das,Vijay sales X-sell Diwali,App,New,LAN20189710256,2221000,0.1369,25,0,Personal loan,,,8,1651000,751202,Closed,01-04-2018,102613,40,Female,Salaried
9124581979,imran das,Website billion day,Call center,Top-up,LAN20193555348,4900000,0.087,37,0,Home loan,,,8,1651000,751202,Closed,01-10-2019,151465,40,Female,Salaried
9124581979,Imran Das,apppush_mau_reengagement,Field,New,LAN20183943152,4989000,0.1455,25,0,Personal loan,,,8,1651000,751202,Closed,01-01-2018,232530,40,Female,Salaried
6161029196,Rohan Qureshi,Apppush for MAU,App,Top-up,LAN20199784721,491000,0.1539,23,0,Consumer durable,,,9.3,601000,570708,Closed,01-01-2019,24787,23,Female,Self-employed
6700312731,Rahul Sheikh,TwoWheeler Suzuki tie-up,Field,Balance Transfer,LAN20249432768,265000,0.1498,13,0,Consumer durable,,,7.1,1171000,302376,Closed,01-09-2024,22210,26,Female,Self-employed
6707658196,Aditya Pinto,TwoWheeler Suzuki tie-up,Website,New,LAN20244129136,2651000,0.1508,36,1325972,Personal loan,,,7.7,1740000,700948,Active,01-12-2024,92002,27,Female,Self-employed
7591897894,Zara Gupta,Branch Referral,App,Balance Transfer,LAN20204906104,442000,0.1309,14,0,Consumer durable,,,6.1,1374000,695756,Closed,01-08-2020,34215,55,Male,Salaried
6344306396,Kavya Iyer,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,Website,New,LAN20182320764,89000,0.1535,9,0,Consumer durable,,,8.1,1315000,380386,Closed,01-03-2018,10532,48,Female,Self-employed
9984057162,Amit Sharma,utm_source=facebook&utm_medium=social&utm_campaign=cd_retarget,App,New,LAN20207772048,368000,0.1464,12,0,Consumer durable,,,9.3,1676000,530383,Closed,01-03-2020,33153,43,Male,Salaried
8263564391,Sai Gupta,store_footfall_branch,Website,New,LAN20212196341,2344000,0.0983,6,0,Loan against securities,,,7.2,1063000,160918,Closed,01-09-2021,401944,32,Male,Self-employed
8263564391,Sai,entrypage journey - PL,App,Balance Transfer,LAN20192984520,7900000,0.0865,54,0,Home loan,,,7.2,1063000,160918,Closed,01-09-2019,177132,32,Male,Self-employed
8484508086,Nisha Pillai,Vijay sales X-sell Diwali,Field,Top-up,LAN20192682325,4695000,0.1131,37,0,Personal loan,,,8.9,1307000,452149,Closed,01-11-2019,150891,36,Female,Self-employed
8149955360,Diya Reddy,store_footfall_branch,Website,New,LAN20231522570,1299000,0.146,28,0,Personal loan,,,7,1380000,160218,Closed,01-07-2023,55022,51,Male,Salaried
9238239529,Ahmed D'Souza,Website - Billion Days,Website,Top-up,LAN20189505810,446000,0.1588,9,0,Consumer durable,,,7.8,1091000,831975,Closed,01-06-2018,52892,37,Female,Salaried
6137969467,Shreya Shah,paid_search_hl_nonbrand,App,Balance Transfer,LAN20248472601,6143000,0.1212,29,957394,Loan against securities,,,7.2,641000,411449,Active,01-07-2024,245422,31,Female,Self-employed
6439240613,Nisha Nair,website sticky cta,Website,New,LAN20234770314,2152000,0.1224,26,0,Personal loan,,,9.3,1495000,400979,Closed,01-12-2023,94648,58,Female,Salaried
6472980929,Diya Reddy,entrypage journey - PL,Website,Balance Transfer,LAN20265249867,4104000,0.1576,15,3346169,Personal loan,,,9.8,1343000,781012,Active,01-05-2026,303221,26,Male,Self-employed
7095799320,Vihaan Rao,website sticky cta,Call center,New,LAN20196588970,5736000,0.1203,12,0,Loan against securities,,,6,913000,395863,Closed,01-03-2019,509717,37,Male,Self-employed
6142010167,Deepak Chatterjee,Website_sticky CTA,Website,New,LAN20218521709,219000,0.1359,15,0,Consumer durable,,,9.5,1544000,641558,Closed,01-12-2021,15958,60,Female,Self-employed
6142010167,Deepak Chatterjee,Website-StickyCTA,App,New,LAN20229533450,418000,0.1304,16,0,Consumer durable,,,9.5,1544000,641558,Closed,01-09-2022,28603,60,Female,Self-employed
6142010167,Deepak,iphone_campaign_launch,App,Top-up,LAN20214746673,1821000,0.1527,44,0,Personal loan,,,9.5,1544000,641558,Closed,01-10-2021,54304,60,Female,Self-employed
8426907582,Krishna Fernandes,entrypage journey - PL,App,Top-up,LAN20210403703,24792000,0.0943,56,0,Home loan,,,7.6,1457000,834128,Closed,01-08-2021,548957,29,Male,Self-employed
6917995576,Arjun Qureshi,apppush_mau_reengagement,Call center,New,LAN20230824344,837000,0.1129,28,0,Personal loan,,,6.8,1243000,452037,Closed,01-07-2023,34143,54,Female,Self-employed
6061766679,Reyansh Qureshi,TwoWheeler Suzuki tie-up,Website,New,LAN20183107837,1884000,0.1204,18,0,Personal loan,,,8.5,964000,452734,Closed,01-01-2018,114925,29,Male,Salaried
9803564905,Kabir Menon,apppush_mau_reengagement,Website,New,LAN20222018368,16990000,0.1009,34,0,Loan against securities,,,8.8,813000,302734,Closed,01-11-2022,576617,29,Male,Salaried
8765165386,Aditya Verma,referral - branch walkin,Field,New,LAN20260307157,497000,0.1573,15,436207,Consumer durable,,,7.9,1122000,411472,Active,01-06-2026,36713,53,Female,Self-employed
6900025437,Shreya Nair,2W_Suzuki_dealer,Website,New,LAN20188567799,69000,0.1602,17,0,Consumer durable,,,6.7,1793000,226686,Closed,01-05-2018,4564,39,Male,Self-employed
7083080618,Sanjay Pillai,website sticky cta,Website,New,LAN20209742842,469000,0.1691,4,0,Consumer durable,,,9.6,1084000,834609,Closed,01-09-2020,121410,29,Female,Self-employed
7493053102,Arjun Mehta,iPhone Campaign,App,New,LAN20230146411,1092000,0.1563,28,0,Personal loan,,,7.2,1135000,141291,Closed,01-12-2023,46794,51,Male,Self-employed
8410453090,Suresh Rao,Vijay sales X-sell Diwali,App,Top-up,LAN20202818968,256000,0.1563,16,0,Consumer durable,,,6.4,986000,781571,Closed,01-11-2020,17829,23,Male,Self-employed
7678715275,Rahul Sharma,utm_source=google&utm_medium=cpc&utm_campaign=pl_generic,Field,New,LAN20216544618,341000,0.1551,15,0,Consumer durable,,,7.2,1551000,834585,Closed,01-04-2021,25154,43,Female,Salaried
9016055306,Ira Reddy,Twowheeler_Suzuki,Field,New,LAN20225438359,319000,0.1323,17,0,Consumer durable,,,7.3,1063000,500071,Closed,01-06-2022,20681,25,Male,Salaried
